codigo_tuss;registro_anvisa
90278003;1438101110012
90278011;1438101330047
90278020;1438101420021
90278038;1438101460031
90278046;1438101490036
90278054;1438101580019
90278062;1438101590014
90278070;1438101590022
90278259;1468200040049
90278267;1468200040073
90278275;1468200040081
90278305;1468200080083
90278410;1468200200038
90278429;1468200200046
90278437;1468200210017
90278518;1468200230018
90278534;1468200230034
90278550;1468200250019
90278569;1468200250027
90278615;1468200290010
90278623;1468200290029
90278631;1468200290037
90278640;1468200290045
90278658;1468200300016
90278674;1468200310011
90278690;1468200320017
90278739;1468200330012
90278771;1476100150013
90278780;1476100210016
90278801;1516700130059
90278887;1516700270047
90278909;1516700320079
90278925;1516700320095
90279034;1516700420022
90279050;1516700420049
90279077;1517000010067
90279093;1517000040047
90279115;1517000040063
90279131;1542300080045
90279140;1542300080053
90279166;1542300080069
90279174;1542300080126
90279204;1542300080177
90279255;1542300330017
90279263;1542300340012
90279271;1542300350336
90279310;1542300450071
90279328;1542300460018
90279336;1542300460034
90279344;1542300460050
90279352;1542300460107
90279379;1542300470023
90279387;1542300470034
90279395;1542300500011
90279409;1542300670012
90279417;1542300670039
90279425;1542300750016
90279433;1542300780012
90279484;1542300800013
90279492;1542300810019
90279506;1542300810035
90279522;1542300890039
90279530;1542300900018
90279549;1542300900034
90279557;1542300980011
90279581;1542301330010
90279590;1542301330029
90279603;1542301340016
90279670;1542301340271
90279689;1542301340288
90279697;1542301340342
90279743;1542301360084
90279891;1542301400167
90279905;1542301400175
90279956;1542301400221
90279964;1542301400231
90280059;1542301540163
90280067;1542301540171
90280121;1542301730256
90280296;1542301810020
90280300;1542301810039
90280350;1542301810081
90280407;1542301810136
90280474;1542301860028
90280512;1542301860060
90280555;1542301870023
90280598;1542301870066
90280628;1542301880010
90280644;1542301890016
90280687;1542301900011
90280725;1542301910017
90280768;1542301920039
90280806;1542301930034
90280822;1542301940013
90280865;1542301950019
90280903;1542301970011
90280946;1542301980015
90281012;1542301990045
90281314;1542301990347
90281411;1542302000049
90281616;1542302000243
90281810;1542302010052
90281837;1542302010079
90281853;1542302020015
90281896;1542302020058
90281942;1542302030029
90281977;1553700270017
90281993;1553700270033
90282019;1553700270051
90282035;1553700270076
90282051;1553700270092
90282078;1553700270114
90282116;1553700280039
90282159;1553700280071
90282191;1553700280111
90282213;1553700290018
90282221;1553700300013
90282230;1556200220023
90282256;1556200340029
90282302;1556200340071
90282345;1557300200014
90282353;1557300200022
90282400;1558400400021
90282418;1558400400064
90282485;1558401030015
90282493;1558401360163
90282507;1558401360309
90282515;1558401410012
90282523;1558401410020
90282531;1558401580015
90282558;1558401790011
90282566;1558401930016
90282582;1558402030027
90282620;1558402140027
90282655;1558402220039
90282663;1558402230026
90282671;1558402720015
90282680;1558402800019
90282698;1558402800043
90282701;1558402940074
90282728;1558403010054
90282736;1558403020017
90282744;1558403250020
90282752;1558403250039
90282760;1558403250055
90282779;1558403330121
90282795;1558403480077
90282825;1558403750023
90282833;1558403750104
90282841;1558403750139
90282850;1558403750163
90282868;1558403770032
90282876;1558403780011
90282884;1558403850028
90282914;1558403990040
90282922;1558403990067
90282930;1558404000011
90282949;1558404020045
90282957;1558900040016
90282965;1558900040032
90282973;1559200020037
90282981;1559200020045
90283023;1559200060047
90283031;1559200060081
90283082;1565100090011
90283090;1565100410016
90283104;1565100410024
90283112;1572100020024
90283120;1572100020032
90283171;1624100010033
90283198;1624100010051
90283228;1624100010084
90283236;1624100010092
90283252;1624100020012
90283260;1624100020020
90283279;1624100020039
90283287;1624100020047
90283309;1624100020063
90283325;1624100020081
90283333;1624100030018
90283350;1624100030034
90283392;1624100030077
90283414;1624100030093
90283473;1624100090029
90283503;1624100090053
90283520;1624100090071
90283627;1640000070011
90283635;1640000070028
90283643;1640000070036
90283651;1640000070044
90283660;1640000070052
90283678;1640000070060
90283686;1677300320010
90283694;1677300320037
90283708;1677300650101
90283716;1677300680106
90283724;1677300680165
90283732;1677300740028
90283740;1677300880237
90283759;1677300880261
90283767;1677301310061
90283775;1677302010027
90283783;1677303330181
90283791;1677303330191
90283813;1677303360021
90283821;1677303360099
90283856;1677303570034
90283872;1677303670063
90283880;1677303670152
90283899;1677303690031
90283902;1677303690048
90283910;1677303710030
90284089;1677303750067
90284097;1677303750148
90284216;1705600150020
90284232;1705600160042
90284259;1705600200011
90284275;1705600200044
90284305;1705600200192
90284313;1705600200257
90284321;1705600380042
90284410;1705600470051
90284429;1705600470122
90284437;1705600500056
90284445;1705600500064
90284453;1705600600018
90284461;1705600670024
90284488;1705600690033
90284496;1705600690041
90284500;1705600700047
90284518;1705600700055
90284526;1705600700081
90284534;1705600720013
90284542;1705600720021
90284550;1705600790021
90284569;1705600830031
90284577;1705600830064
90284585;1705600840051
90284593;1705600930018
90284607;1705600930026
90284640;1705600950108
90284658;1705600950116
90284666;1705600950124
90284674;1705600950132
90284682;1705600950140
90284690;1705600950159
90284704;1705600950167
90284712;1705600950175
90284720;1705600960022
90284739;1705600970011
90284747;1705600970028
90284801;1733300010016
90284810;1779400030017
90284836;1779400240011
90284844;1781700040028
90284852;1781700040036
90284860;1781700090017
90284879;1781700090041
90284887;1781700160023
90284895;1781700160031
90285026;1781700210101
90285042;1781700210128
90285050;1781700210136
90285069;1781700220018
90285077;1781700220034
90285085;1781700220042
90285093;1781700220069
90285115;1781700220107
90285131;1781700340013
90285140;1781700340021
90285166;1781700390029
90285174;1781700390037
90285190;1781700600041
90285204;1781700600090
90285212;1781700600104
90285239;1781700600139
90285247;1781700600147
90285280;1781700640033
90285301;1781700640051
90285310;1781700640068
90285352;1781700760012
90285360;1781700860017
90285379;1781700860025
90285387;1781700920044
90285409;1781700950067
90285417;1781700950083
90285425;1781700970025
90285433;1781700970033
90285441;1803700040057
90285450;1803700040073
90285468;1803700040081
90285476;1803700050060
90285484;1803700050079
90285492;1803700050087
90285506;1839600020012
90285514;1839600020020
90285530;1839600020047
90285549;1839600020055
90285557;1839600020063
90285581;1839600020098
90285590;1839600020101
90285603;1839600030018
90285611;1839600030026
90285620;1839600030034
90285646;1856900040027
90285654;1856900040035
90285662;1856900040043
90285670;1856900040051
90285689;1856900050014
90285697;1856900050022
90285700;1875900010035
90285719;1875900010043
90285735;1883000050031
90286332;1002901710026
90286340;1002901730027
90286359;1002901730035
90286367;1003800480074
90286375;1003800480082
90286448;1006301990101
90286464;1010700560486
90286561;1020100540015
90286588;1036701700021
90286596;1036701700031
90286600;1036701700048
90286626;1036701700064
90286634;1037000800109
90286642;1037001800048
90286650;1037001800056
90286669;1037003570090
90286677;1037004470091
90286685;1037005100024
90286707;1049202010056
90286715;1049702730147
90286731;1057304380066
90286740;1057304380090
90286758;1057304470049
90286766;1057304470081
90286774;1057304540012
90286790;1058307630029
90286804;1063902310120
90286898;1064601900016
90286901;1067500380054
90286910;1068301810014
90286928;1068301810022
90286944;1068301810049
90286952;1068301810057
90286960;1068301810065
90286979;1068301810073
90286987;1068301810081
90287002;1096300470029
90287010;1096300470053
90287029;1096300470061
90287037;1101302730011
90287053;1106301060011
90287070;1106301310018
90287088;1106301310026
90287096;1106301310034
90287118;1106301320021
90287126;1106301320031
90287134;1106301320048
90287142;1106301320056
90287150;1106301320064
90287185;1121300150040
90287193;1121304510021
90287207;1121304510038
90287215;1121304510046
90287223;1121304510054
90287231;1121304510062
90287240;1121304520033
90287258;1121304520068
90287266;1121304540026
90287274;1121304560043
90287282;1127800030048
90287304;1127800030064
90287312;1127800030072
90287320;1140200460065
90287339;1181900330031
90287347;1221400710065
90287363;1221400900026
90287380;1256802430027
90287398;1267501150012
90287401;1267501710026
90287410;1267501710077
90287436;1356904610020
90287444;1356904610039
90287452;1356904610063
90287460;1356904610071
90287479;1356904800024
90287487;1356905280024
90287495;1356905300025
90287517;1356905340035
90287525;1356905350022
90287533;1356905400151
90287541;1356905400178
90287576;1376401340011
90287614;1476100220011
90287622;1476100230017
90287649;1476100230051
90287657;1476100250018
90287673;1542302040016
90287703;1542302040040
90287762;1542302040105
90287827;1542302040164
90287851;1558401240036
90287860;1558404120041
90287894;1559200010090
90287924;1559200010120
90287940;1559200010147
90287959;1677303660025
90287967;1677303660041
90287983;1697900050027
90287991;1781700790035
90288009;1781700790043
90288025;1097400920121
90288033;1097400920131
90288041;1127800740010
90288050;1127800740029
90288068;1127800740037
90288076;1127800740045
90288084;1127800740053
90288092;1127800740061
90288106;1127800740071
90288114;1127800740088
90288122;1127800740096
90288130;1049713170016
90288149;1163700990011
90288157;1163700990021
90288165;1101302300023
90288173;1781700280061
90288181;1781700280101
90288190;1781700280169
90288203;1091400190019
90288211;1091400190027
90288220;1558404150021
90288238;1558404140024
90288262;1008902710150
90288270;1008902710169
90288335;1163701070021
90288343;1163701070031
90288351;1163701070048
90288360;1163701070064
90288378;1037004450420
90288386;1004310930012
90288408;1002900350107
90288424;1163701080027
90288432;1163701180021
90288440;1163701180048
90288459;1163701180056
90288467;1163701190027
90288475;1163701190035
90288483;1163701190051
90288491;1163701190061
90288505;1163701190078
90288513;1163701190086
90288521;1163701210011
90288530;1211003130014
90288548;1211003130022
90288556;1211003130030
90288564;1211003130049
90288572;1211003130057
90288580;1211003130065
90288599;1211003130073
90288602;1211003130081
90288610;1163700880011
90288629;1163700880021
90288688;1010700780109
90288696;1861000010012
90288700;1039001280032
90288718;1039001280040
90288726;1021602330015
90288734;1021602330023
90288742;1021602330031
90288750;1021602330041
90288769;1023509590157
90288777;1023509590173
90288785;1542302070012
90288793;1542302070020
90288807;1542302070039
90288815;1542302070047
90288823;1542302070055
90288831;1542302070063
90288840;1542302070071
90288858;1542302070081
90288866;1004310880041
90288874;1004310880082
90288882;1004310880090
90288890;1004310880104
90288904;1004310880147
90288912;1004310880155
90288920;1004310880163
90288939;1356905350030
90288947;1121303640035
90288963;1553700320014
90288971;1163701220015
90288980;1163701220023
90288998;1221400910013
90289005;1221400910021
90289013;1058307670020
90289021;1058307670071
90289030;1023510890029
90289048;1023510890071
90289056;1058307660025
90289064;1058307660076
90289072;1267501750028
90289080;1267501750052
90289099;1677303900026
90289102;1677303900077
90289110;1677303920027
90289129;1677303920078
90289153;1163701000015
90289161;1163701000023
90289170;1163701000031
90289188;1163701000041
90289196;1163701000058
90289200;1163701000066
90289218;1163701000074
90289226;1163701000082
90289234;1163701000090
90289242;1163701100011
90289250;1163701100028
90289269;1163701100036
90289277;1163701100044
90289285;1163701100052
90289293;1163701230010
90289307;1163701230029
90289315;1163701230037
90289323;1163701230045
90289331;1163701230053
90289340;1163701230061
90289358;1163700800026
90289366;1163700800034
90289374;1163700800042
90289382;1163700800050
90289390;1163700870067
90289404;1163700870075
90289412;1163700870083
90289471;1021602090022
90289498;1163701090014
90289501;1163700980016
90289510;1163700980024
90289528;1163700980075
90289536;1163700980091
90289544;1163700980105
90289552;1163700970010
90289560;1211003010027
90289579;1211003010035
90289587;1211003010043
90289595;1211003010061
90289609;1211003010078
90289617;1211003010086
90289625;1029804040013
90289633;1029804040021
90289641;1029804040031
90289650;1029804040048
90289684;1163700910107
90289692;1163700910123
90289706;1163700910131
90289714;1163700910141
90289722;1163700910158
