registro_anvisa;classe_risco;fabricante_nacional;fabricante_internacional;pais
10405410040;III;VARIAN MEDICAL SYSTEMS BRASIL LTDA;;
10405410040;III;VARIAN MEDICAL SYSTEMS BRASIL LTDA;VARIAN MEDICAL SYSTEMS INC.;ESTADOS UNIDOS DA AMÉRICA
10405419001;II;VARIAN MEDICAL SYSTEMS BRASIL LTDA;VARIAN MEDICAL SYSTEMS, INC.;ESTADOS UNIDOS DA AMÉRICA
81569120004;I;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;GUANGZHOU ROSON MEDICAL DEVICES CO.LTD;CHINA, REPÚBLICA POPULAR
81569120016;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;GUANGZHOU EKAI ELECTRONIC TECHNOLOGY CO. LTD;CHINA, REPÚBLICA POPULAR
81569120018;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;GUANGZHOU LINUO BEAUTY ELECTRONIC TECHNOLOGY CO., LTDA;CHINA, REPÚBLICA POPULAR
81569120023;I;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129005;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;NANJING VESTA NEW TECH MATERIALS CO., LTD.;CHINA, REPÚBLICA POPULAR
81569129009;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;SHANGHAI KINDLY ENTREPRISE DEVELOPMENT GROUP LTD.;CHINA, REPÚBLICA POPULAR
81569129010;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;HEBEI LECH TECHNOLOGY CO., LTD;CHINA, REPÚBLICA POPULAR
81569129011;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;SHANGHAI KINDLY ENTERPRISE DEVELOPMENT GROUP CO. LTD.;CHINA, REPÚBLICA POPULAR
81569129014;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129016;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129017;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129018;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129019;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;CONTINENTAL WORLD IMPORT & EXPORT CO., LIMITED;CHINA, REPÚBLICA POPULAR
81569129021;II;VARIFEST COMERCIO IMPORTACAO E EXPORTACAO LTDA - EPP;ZHEIJIANG KINDLY MEDICAL DEVICES CO., LTD.;CHINA, REPÚBLICA POPULAR
80299610001;IV;VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA;VASCONCELOS INDUSTRIA FARMACEUTICA E COMERCIO LTDA;BRASIL
83073009002;II;VASCULARTECH COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS LTDA;EKOVUK MEDI S.R.O.;TCHECA, REPÚBLICA
83073009003;II;VASCULARTECH COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS LTDA;EKOVUK MEDI S.R.O.;TCHECA, REPÚBLICA
81573240001;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240002;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240003;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240004;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240005;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240006;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240007;I;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;SINAPI BIOMEDICAL(PTY) LTD;ÁFRICA DO SUL, REPÚBLICA DA
81573240008;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240009;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240010;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240011;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240012;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240013;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;SINAPI BIOMEDICAL(PTY) LTD;ÁFRICA DO SUL, REPÚBLICA DA
81573240014;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240015;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;SINAPI BIOMEDICAL(PTY) LTD;ÁFRICA DO SUL, REPÚBLICA DA
81573240016;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240017;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240018;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240020;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240021;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240022;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240023;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240024;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240025;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240026;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240027;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240028;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
81573240029;II;vasttore importação comercio e distribuição de materiais medicos hospitalares ltda me;TRACOE MEDICAL GMBH;ALEMANHA
